#00#Wed Feb  3 14:07:35 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_cud_H07-v_cud_H08-A_card_H09	A	3	3	1	2.2008735230047023	0	0
I_seek_F08-I_seek_F07-i_sick_F05	i	3	3	1	3.568138317001285	0	0
A_cart_H06-v_cut_H04-A_cart_H09	v	2	2	1	2.5148471069987863	0	0
I_seek_F09-i_sick_F08-i_sick_F06	I	1	1	1	2.327165333001176	0	0
i_did_H09-I_deed_H06-i_did_H08	I	2	2	1	2.498892973002512	0	0
A_barn_F07-A_barn_F06-v_bun_F05	v	3	3	1	31.052890056998876	0	0
v_bun_F04-a_ban_F05-a_ban_F06	v	1	3	0	0.0476055820035981	2	0
I_seek_F09-i_sick_F04-I_seek_F07	i	2	2	1	2.3857375040024635	0	0
v_cud_H06-a_cad_H07-a_cad_H04	v	1	1	1	2.303086360996531	0	0
i_sick_F08-i_sick_F09-I_seek_F06	I	3	3	1	1.8000054419972003	0	0
v_tut_F08-a_tat_F09-a_tat_F04	v	1	1	1	2.1659682850004174	0	0
A_park_H05-A_park_H04-v_puck_H08	v	3	3	1	2.2152266600023722	0	0
I_teak_F06-I_teak_F05-i_tick_F09	i	3	3	1	1.8798187020001933	0	0
I_keep_H06-i_kip_H07-I_keep_H05	i	2	2	1	2.4453824119991623	0	0
v_tut_F09-v_tut_F05-a_tat_F06	a	3	3	1	1.8136090980042354	0	0
A_cart_H09-A_cart_H04-v_cut_H09	v	3	3	1	1.3779953479970573	0	0
i_sick_F09-I_seek_F08-I_seek_F07	i	1	1	1	1.692783609003527	0	0
v_tut_H08-a_tat_H09-a_tat_H04	v	1	1	1	1.0878381099973922	0	0
A_card_H05-v_cud_H06-A_card_H07	v	2	2	1	1.9618428850008058	0	0
A_barn_H09-v_bun_H04-v_bun_H05	A	1	1	1	1.7524964080002974	0	0
a_tat_H04-v_tut_H06-a_tat_H09	v	2	2	1	1.4122449940041406	0	0
v_cud_F09-A_card_F08-v_cud_F05	A	2	2	1	1.6400024260001373	0	0
i_did_H08-i_did_H09-I_deed_H07	I	3	3	1	1.213071744001354	0	0
v_puck_H04-v_puck_H08-A_park_H06	A	3	3	1	1.3474853689986048	0	0
v_bun_F09-a_ban_F05-v_bun_F07	a	2	2	1	1.5957066190021578	0	0
v_tut_F05-A_tart_F08-A_tart_F06	v	1	1	1	3.620164364001539	0	0
v_puck_H09-A_park_H05-v_puck_H07	A	2	2	1	2.2099099269980798	0	0
I_deed_F04-I_deed_F05-i_did_F09	i	3	3	1	1.5925927249991219	0	0
v_puck_F04-v_puck_F08-A_park_F06	A	3	3	1	1.4162833480004338	0	0
v_cut_H08-a_cat_H07-a_cat_H04	v	1	1	1	1.249959843000397	0	0

#TotalErreurs#2TempsTotal#3min 53sec
#00#Fri Feb 12 12:26:17 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_cud_H06-a_cad_H07-a_cad_H04	v	1	1	1	7.813311569999996	0	0
a_tat_H06-v_tut_H07-v_tut_H05	a	1	1	1	2.145977724999966	0	0
I_keep_H05-i_kip_H04-i_kip_H08	I	1	1	1	1.6256357970000863	0	0
v_cut_F08-a_cat_F07-a_cat_F04	v	1	1	1	2.11319491200004	0	0
v_puck_H05-a_lack_H06-v_puck_H07	a	2	2	1	2.7755480370000214	0	0
A_card_H08-v_cud_H06-v_cud_H09	A	1	1	1	2.1422561640000595	0	0
v_bun_H07-A_barn_H09-A_barn_H05	v	1	1	1	0.9548387339999636	0	0
A_barn_H07-v_bun_H06-A_barn_H05	v	2	2	1	2.7717291070000556	0	0
A_barn_H07-A_barn_H06-v_bun_H05	v	3	3	1	11.671909695999943	0	0
v_tut_F08-a_tat_F09-a_tat_F04	v	1	1	1	1.3929192350000221	0	0
i_sick_H04-I_seek_H05-i_sick_H09	I	2	2	1	1.2906754599999886	0	0
v_cud_H05-v_cud_H06-a_cad_H07	a	3	3	1	1.3992982050000364	0	0
I_seek_H09-i_sick_H04-I_seek_H07	i	2	2	1	1.3897527139999966	0	0
v_cut_H04-v_cut_H05-A_cart_H09	A	3	3	1	1.3621943650000503	0	0
i_tick_F09-I_teak_F07-I_teak_F06	i	1	1	1	1.2355975320000425	0	0
I_keep_F05-I_keep_F08-i_kip_F04	i	3	3	1	1.8476665189999721	0	0
i_kip_H07-I_keep_H04-i_kip_H06	I	2	2	1	1.8999836550000282	0	0
v_cud_F07-a_cad_F08-v_cud_F04	a	2	2	1	1.6489008320000949	0	0
v_puck_H04-v_puck_H08-A_park_H06	A	3	3	1	1.3043503040000815	0	0
v_tut_F05-v_tut_F07-A_tart_F08	A	3	3	1	1.92795876699995	0	0
a_cat_H08-a_cat_H07-v_cut_H06	v	3	3	1	1.731260978000023	0	0
I_peak_F04-i_pick_F09-I_peak_F06	i	2	2	1	3.669254961999968	0	0
A_cart_F09-A_cart_F04-v_cut_F09	v	3	3	1	4.705136504000052	0	0
