Tue Mar 16 14:08:21 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_cup_H05	cup	v	v	8.679706105962396	0	0
I_cheap_H05	cheap	I	I	1.6086921950336546	0	0
I_leak_H08	leak	I	I	0.7644966419320554	0	0
I_cheap_F05	cheap	I	I	0.6448521639686078	0	0
I_leak_H04	leak	I	I	0.8504925288725644	0	0
i_bin_H06	bin	i	i	1.144467260222882	0	0
i_min_H09	min	i	i	0.8925602769013494	0	0
A_bark_H08	bark	A	a	0.110858109081164	1	0
i_chip_F07	chip	i	i	2.3863019980490208	0	0
v_luck_H05	luck	v	v	1.2304866509512067	0	0
A_mart_F07	mart	A	A	1.5563996529672295	0	0
I_mean_H09	mean	I	I	1.2634613970294595	0	0
a_back_H06	back	a	A	0.7255766168236732	1	0
v_luck_F08	luck	v	v	74.76786402007565	0	0
I_beak_H07	beak	I	I	5.381719283992425	0	0
I_bean_H06	bean	I	I	0.8589412439614534	0	0
a_mat_H06	mat	a	a	1.256946112960577	0	0
i_bik_F09	bik	i	i	1.0620902869850397	0	0
a_cap_H04	cap	a	a	1.4817009270191193	0	0
a_back_F09	back	a	a	3.2807104650419205	0	0
v_buck_H08	buck	v	v	1.2251728598494083	0	0
v_putt_H04	putt	v	v	0.710622162790969	0	0
v_mutt_F09	mutt	v	v	1.1180957041215152	0	0
i_bin_H07	bin	i	i	3.327880922006443	0	0
v_cup_F08	cup	v	v	1.54847615910694	0	0
i_min_F07	min	i	i	1.3606247219722718	0	0
v_mutt_F07	mutt	v	v	2.5692528118379414	0	0
a_pat_H04	pat	a	a	1.6619688840582967	0	0
a_lack_F05	lack	a	a	0.9347845108713955	0	0
A_carp_H09	carp	A	A	1.5972303699236363	0	0

#TotalErreurs#2#TempsTotal#3min 0sec
