Wed May 19 10:38:58 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
a_cat_H05	cat	a	a	6.1664602270466276	0	0
i_kip_F04	kip	i	i	1.8232955029816367	0	0
A_cart_F06	cart	A	A	1.4411959099816158	0	0
A_cart_F04	cart	A	A	1.1912684960407205	0	0
I_teak_F06	teak	I	I	2.7573707219562493	0	0
a_cad_H08	cad	a	a	1.5647696050000377	0	0
I_keep_F07	keep	I	I	2.97283912403509	0	0
I_seek_H09	seek	I	I	2.0150891900411807	0	0
I_keep_H08	keep	I	I	1.1245048739947379	0	0
v_tut_F09	tut	v	v	3.7382018510252237	0	0
v_bun_H07	bun	v	v	1.625525684969034	0	0
I_peak_H06	peak	I	I	1.403995193017181	0	0
v_tut_H07	tut	v	v	2.209198360971641	0	0
I_peak_F06	peak	I	I	1.2610367679735646	0	0
i_pick_F09	pick	i	i	58.77296322298935	0	0
I_seek_F06	seek	I	I	5.781584788986947	0	0
a_tat_F04	tat	a	a	1.8693844790104777	0	0
i_pick_F08	pick	i	i	1.5706542460247874	0	0
A_barn_F04	barn	A	A	1.1400157089810818	0	0
v_cud_H05	cud	v	v	1.4072023640037514	0	0
v_cud_H07	cud	v	v	1.0035228119813837	0	0
I_keep_H04	keep	I	I	1.6053238260210492	0	0
A_card_F07	card	A	A	1.1619035080075264	0	0
A_park_H08	park	A	A	1.7099466809886508	0	0
I_keep_H05	keep	I	I	2.1744417110458016	0	0
A_park_F06	park	A	A	1.1463853429886512	0	0
i_did_H05	did	i	i	1.3996602580300532	0	0
A_tart_H07	tart	A	A	1.2209221170051023	0	0
A_card_F05	card	A	A	1.1851438529556617	0	0
i_sick_F04	sick	i	i	2.181817071978003	0	0

#TotalErreurs#0#TempsTotal#2min 44sec
