Fri May  7 15:53:18 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
a_lack_H09	lack	a	a	2.2312583327293396	0	1
v_cup_H06	cup	v	v	1.2694911248981953	0	0
A_part_H09	part	A	A	1.2755907904356718	0	0
I_bean_H05	bean	I	I	1.946271000429988	0	0
i_min_H08	min	i	i	2.3370903758332133	0	0
I_bean_F05	bean	I	I	0.97371029201895	0	0
v_cup_H05	cup	v	v	1.0444070836529136	0	0
a_lack_F04	lack	a	a	0.8608199572190642	0	0
i_lick_F08	lick	i	i	0.9671331671997905	0	0
I_bean_F09	bean	I	I	0.9461992923170328	0	0
v_mutt_H04	mutt	v	v	1.1371679157018661	0	0
v_luck_F07	luck	v	v	0.7881062915548682	0	0
i_chip_F06	chip	i	i	1.1396417077630758	0	0
a_pat_F07	pat	a	a	1.1891956245526671	0	0
I_cheap_H09	cheap	I	i	0.06355099938809872	1	0
a_back_F09	back	a	a	1.6894283751025796	0	0
i_bin_F06	bin	i	I	0.3471744153648615	1	0
a_pat_F05	pat	a	a	0.9267104165628552	0	0
v_cup_F04	cup	v	v	0.7650569584220648	0	0
v_cup_H07	cup	v	A	0.3056575832888484	1	0
v_buck_F05	buck	v	a	0.06412037555128336	1	0
v_cup_H08	cup	v	v	1.1577265001833439	0	0
a_pat_F08	pat	a	a	1.6726779993623495	0	0
a_back_H08	back	a	a	1.6401739167049527	0	0
I_bean_H04	bean	I	I	1.5807837499305606	0	0
A_part_H07	part	A	A	1.288664374500513	0	0
i_min_H06	min	i	i	1.3227109173312783	0	0
I_bean_F04	bean	I	i	0.06350241601467133	1	0
I_leak_F05	leak	I	i	0.0657451655715704	1	0
i_chip_H09	chip	i	i	0.9389748340472579	0	0

#TotalErreurs#6#TempsTotal#1min 37sec
