Sat Apr 03 16:55:49 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_card_H09	card	A	A	1.8026978969573975	0	3
I_seek_H04	seek	I	I	2.797024726867676	0	1
I_peak_F04	peak	I	i	2.035620927810669	1	0
I_peak_H05	peak	I	I	1.049907922744751	0	1
I_seek_F04	seek	I	I	1.5949718952178955	0	0
I_deed_H04	deed	I	I	1.5855538845062256	0	0
v_cut_F08	cut	v	v	2.4088809490203857	0	0
v_cut_F05	cut	v	v	1.42490816116333	0	0
A_barn_F04	barn	A	v	0.8345308303833008	2	2
a_tat_H09	tat	a	a	1.7268548011779785	0	0
a_cat_H08	cat	a	a	1.29532790184021	0	0
I_deed_F07	deed	I	I	1.826627254486084	0	0
i_pick_F09	pick	i	i	3.023029088973999	0	1
a_ban_H05	ban	a	A	0.6775710582733154	1	3
I_teak_F08	teak	I	I	2.0530359745025635	0	1
v_bun_F07	bun	v	v	1.7728891372680664	0	1
v_puck_F05	puck	v	a	0.12788820266723633	2	1
a_ban_H09	ban	a	a	1.18868088722229	0	0
I_deed_F04	deed	I	I	1.3813540935516357	0	0
A_park_H06	park	A	A	1.045119047164917	0	1
I_seek_H05	seek	I	I	3.1068341732025146	0	1
i_kip_H08	kip	i	i	1.7175498008728027	0	0
A_park_H05	park	A	a	1.6309518814086914	1	0
a_pack_H07	pack	a	A	0.10227704048156738	1	0
a_cad_H05	cad	a	A	0.7550778388977051	2	1
A_tart_F04	tart	A	a	2.358962059020996	1	1
v_bun_F04	bun	v	v	1.4664170742034912	0	0
a_ban_H07	ban	a	A	0.09114909172058105	2	0
I_teak_H07	teak	I	I	4.043062925338745	0	2
A_barn_F06	barn	A	A	1.6712822914123535	0	2

#TotalErreurs#13#TempsTotal#3min 6sec
