Sun Apr 18 15:28:56 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_mutt_H04	mutt	v	v	2.795530328003224	0	0
I_leak_F09	leak	I	I	1.6152240189840086	0	0
A_mart_F08	mart	A	A	2.172643762023654	0	0
a_mat_H06	mat	a	a	1.6528786190319806	0	0
v_mutt_F08	mutt	v	v	1.3038664889754727	0	0
A_lark_H09	lark	A	A	1.3159340910497122	0	0
i_bin_H04	bin	i	i	1.6060117930173874	0	0
I_beak_F09	beak	I	I	1.2766482050064951	0	0
v_luck_H05	luck	v	v	1.5533008420024998	0	0
v_putt_F06	putt	v	v	1.089864217035938	0	0
A_bark_F07	bark	A	A	1.1453720629797317	0	0
i_bik_H05	bik	i	i	1.3460959920194	0	0
I_beak_H06	beak	I	I	1.069427962996997	0	0
a_mat_H05	mat	a	a	1.3391249499982223	0	0
v_putt_F08	putt	v	A	0.8303202440147288	1	0
I_mean_F07	mean	I	I	2.2679191430215724	0	0
a_pat_F07	pat	a	a	1.890119457966648	0	0
a_cap_F04	cap	a	a	0.9753790760296397	0	0
a_pat_H07	pat	a	a	1.2398695619776845	0	0
A_part_F04	part	A	A	1.3868900060188025	0	0
a_lack_H04	lack	a	a	1.354913648974616	0	0
I_bean_H06	bean	I	I	1.2870154620031826	0	0
i_bik_H07	bik	i	i	1.1415033229859546	0	0
A_carp_H05	carp	A	A	1.1817673050099984	0	0
A_bark_F08	bark	A	A	0.8565428369911388	0	0
I_bean_F05	bean	I	I	1.2323996349587105	0	0
i_min_F07	min	i	i	1.4703351160278544	0	0
v_buck_F08	buck	v	v	1.8191081369877793	0	0
v_cup_H08	cup	v	v	1.2878455190220848	0	0
i_min_F09	min	i	i	1.2868879190064035	0	0

#TotalErreurs#1#TempsTotal#1min 33sec
