#00#Wed Feb 24 11:12:50 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
a_tat_F04-a_tat_F05-v_tut_F08	v	3	3	1	4.035141583066434	0	0
A_park_H07-v_puck_H09-v_puck_H05	A	1	1	1	1.9913159729912877	0	0
I_keep_F06-i_kip_F07-I_keep_F05	i	2	2	1	1.3688630419783294	0	0
I_peak_H05-I_peak_H07-i_pick_H09	i	3	3	1	1.356349600944668	0	0
v_puck_H05-a_lack_H04-a_lack_H08	v	1	1	1	0.4023682149127126	0	1
v_cud_F05-v_cud_F06-a_cad_F07	a	3	3	1	1.1088067179080099	0	0
v_puck_F05-a_lack_F04-a_lack_F08	v	1	1	1	1.1885766580235213	0	0
a_tat_H04-v_tut_H06-a_tat_H09	v	2	2	1	0.41826875298283994	0	0
v_puck_F04-v_puck_F09-a_lack_F06	a	3	3	1	1.4922952910419554	0	0
v_bun_F07-A_barn_F09-A_barn_F05	v	1	1	1	0.9042648558970541	0	1
I_seek_H09-i_sick_H08-i_sick_H06	I	1	3	0	0.7868320799898356	2	0
I_keep_H05-I_keep_H08-i_kip_H04	i	3	3	1	2.373735165921971	0	0
I_teak_H07-i_tick_H05-i_tick_H08	I	1	1	1	92.96318030380644	0	0
v_tut_H09-v_tut_H05-a_tat_H06	a	3	3	1	0.8378936960361898	0	0
i_pick_F07-I_peak_F09-I_peak_F04	i	1	1	1	0.8182080900296569	0	0
i_kip_H07-I_keep_H04-I_keep_H05	i	1	1	1	2.202661646064371	0	0
a_cad_H08-v_cud_H05-a_cad_H07	v	2	2	1	0.8077037699986249	0	1
I_peak_F05-I_peak_F07-i_pick_F09	i	3	3	1	2.315581699833274	0	0
A_tart_F08-v_tut_F04-A_tart_F05	v	2	2	1	1.0011159679852426	0	1
A_barn_H09-v_bun_H04-v_bun_H05	A	1	1	1	1.662914671935141	0	0
a_lack_H05-v_puck_H09-a_lack_H06	v	2	2	1	12.974029852077365	0	0
a_lack_F06-a_lack_F05-v_puck_F09	v	3	3	1	0.9714395219925791	0	0
i_kip_H06-i_kip_H05-I_keep_H07	I	3	3	1	2.0752353500574827	0	0
v_cud_H09-A_card_H08-v_cud_H05	A	2	2	1	1.6845437369775027	0	0
v_cud_H06-a_cad_H07-a_cad_H04	v	1	1	1	1.798379702027887	0	0
A_tart_H06-A_tart_H09-v_tut_H07	v	3	3	1	1.7053390718065202	0	0
A_barn_F07-A_barn_F06-v_bun_F05	v	3	3	1	1.2287217460107058	0	0
i_tick_H08-I_teak_H06-i_tick_H09	I	2	2	1	2.873160642106086	0	0
v_cut_F08-a_cat_F07-a_cat_F04	v	1	1	1	0.3985329258721322	0	0
i_sick_F08-i_sick_F09-I_seek_F06	I	3	3	1	0.4987369009759277	0	0

#TotalErreurs#2TempsTotal#5min 4sec
#00#Sun Feb 28 12:05:41 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
v_bun_F09-a_ban_F05-v_bun_F07	a	2	2	1	0.44375753588974476	0	0
v_tut_F05-v_tut_F07-A_tart_F08	A	3	3	1	1.151605160906911	0	0
i_kip_H06-i_kip_H05-I_keep_H07	I	3	3	1	0.6021904787048697	0	0
A_park_F04-v_puck_F05-A_park_F07	v	2	2	1	16.33317644102499	0	0
a_ban_H06-v_bun_H04-a_ban_H08	v	2	2	1	1.4036709880456328	0	0
A_barn_F07-A_barn_F06-v_bun_F05	v	3	3	1	2.0127779031172395	0	0
A_card_H08-v_cud_H06-v_cud_H09	A	1	1	1	1.0239184298552573	0	1
i_sick_H08-i_sick_H09-I_seek_H06	I	3	3	1	0.41834369022399187	0	0
v_bun_F04-a_ban_F05-a_ban_F06	v	1	1	1	3.264430662151426	0	0
i_pick_H07-I_peak_H09-I_peak_H04	i	1	1	1	2.4114544061012566	0	0
v_cud_H09-A_card_H08-v_cud_H05	A	2	2	1	1.5317007871344686	0	1
I_teak_F06-I_teak_F05-i_tick_F09	i	3	3	1	0.5279473010450602	0	0
A_tart_F08-v_tut_F04-A_tart_F05	v	2	2	1	0.7210147911682725	0	0
I_teak_F07-i_tick_F05-i_tick_F08	I	1	1	1	0.8921916899271309	0	0
i_pick_H09-I_peak_H08-i_pick_H07	I	2	1	0	0.5944660208187997	2	0
i_did_H04-I_deed_H09-I_deed_H07	i	1	1	1	6.08519975328818	0	2
i_pick_H05-i_pick_H08-I_peak_H04	I	3	3	1	2.417820186819881	0	1
v_bun_H09-v_bun_H04-A_barn_H08	A	3	3	1	0.7507527847774327	0	1
v_cut_H04-v_cut_H05-A_cart_H09	A	3	3	1	1.114072888623923	0	0
i_kip_H07-I_keep_H04-i_kip_H06	I	2	2	1	1.2049424196593463	0	0
v_tut_H05-A_tart_H08-A_tart_H06	v	1	1	1	0.40847683092579246	0	3
v_bun_H04-a_ban_H05-a_ban_H06	v	1	1	1	0.9047999526374042	0	1
v_puck_F08-A_park_F06-A_park_F04	v	1	1	1	0.9780709892511368	0	1
v_puck_F05-a_lack_F06-v_puck_F07	a	2	2	1	1.7242982569150627	0	0
A_park_H07-v_puck_H09-v_puck_H05	A	1	1	1	1.409790559206158	0	0
a_tat_H04-v_tut_H06-a_tat_H09	v	2	2	1	0.4941880628466606	0	1
a_cad_H08-v_cud_H05-a_cad_H07	v	2	2	1	1.1457610349170864	0	0
