Fri Feb 19 11:36:33 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
A_bark_H04	bark	A	A	1.1288382238708436	0	2
A_carp_H09	carp	A	A	1.34483055700548	0	2
I_beak_F04	beak	I	I	1.7175746641587466	0	1
a_back_F04	back	a	a	1.798936523962766	0	0
a_back_F06	back	a	a	1.923451177077368	0	0
i_bin_F05	bin	i	i	0.9301204490475357	0	1
i_chip_H04	chip	i	i	0.9652158471290022	0	1
v_cup_H05	cup	v	v	1.7924425930250436	0	0
i_bin_H08	bin	i	i	2.4693776220083237	0	0
i_bik_H04	bik	i	i	1.572929424000904	0	0
i_min_H05	min	i	i	1.5934208380058408	0	0
I_bean_F07	bean	I	I	1.3621471710503101	0	0
I_bean_H07	bean	I	I	1.5364020769484341	0	0
v_mutt_F05	mutt	v	v	1.7602696970570832	0	0
A_mart_H05	mart	A	A	2.6115276080090553	0	1
I_leak_F07	leak	I	I	1.4507019070442766	0	0
I_mean_H05	mean	I	I	1.263099049916491	0	0
v_cup_H09	cup	v	v	1.3001245809718966	0	0
a_cap_F09	cap	a	a	1.5859028161503375	0	1
v_mutt_H07	mutt	v	v	1.458086451049894	0	0
a_lack_F07	lack	a	a	1.6499286820180714	0	0
A_part_F06	part	A	A	1.936468258034438	0	0
i_min_F06	min	i	i	2.240165220107883	0	0
I_leak_H05	leak	I	I	2.4712392520159483	0	0
a_pat_F06	pat	a	a	1.6732251271605492	0	0
v_luck_H04	luck	v	a	1.4271458010189235	1	0
A_mart_F08	mart	A	A	2.529368737945333	0	0
I_cheap_F06	cheap	I	I	2.277794962981716	0	0
A_carp_F08	carp	A	A	2.265593003947288	0	0
I_bean_H09	bean	I	I	2.1635995591059327	0	0

#TotalErreurs#1#TempsTotal#4min 14sec
