#00#Sun Feb 14 21:42:37 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
a_tat_F06-v_tut_F07-v_tut_F05	a	1	1	1	0.5685219764709473	0	0
v_puck_F08-A_park_F06-A_park_F04	v	1	1	1	0.6420598030090332	0	0
v_cut_F05-A_cart_F09-v_cut_F04	A	2	2	1	0.3981788158416748	0	0
A_tart_F08-v_tut_F04-A_tart_F05	v	2	2	1	0.15065503120422363	0	0
v_cud_H05-v_cud_H06-a_cad_H07	a	3	3	1	0.30739879608154297	0	0
v_puck_H09-A_park_H05-v_puck_H07	A	2	2	1	0.675459623336792	0	2
a_cad_H08-v_cud_H05-a_cad_H07	v	2	2	1	0.38653111457824707	0	0
A_cart_F06-v_cut_F04-A_cart_F09	v	2	3	0	0.8311688899993896	2	2
v_tut_F09-v_tut_F05-a_tat_F06	a	3	3	1	0.1546618938446045	0	0
a_tat_H04-a_tat_H05-v_tut_H08	v	3	3	1	0.16677594184875488	0	0
A_cart_F09-v_cut_F05-v_cut_F07	A	1	1	1	0.3165779113769531	0	0
v_cut_H05-A_cart_H04-A_cart_H07	v	1	1	1	2.090622901916504	0	1
i_kip_H07-I_keep_H04-I_keep_H05	i	1	1	1	1.5009651184082031	0	1
A_barn_F07-v_bun_F06-A_barn_F05	v	2	2	1	0.5977869033813477	0	0
I_keep_H06-i_kip_H07-I_keep_H05	i	2	2	1	0.22979092597961426	0	0
I_seek_H08-I_seek_H07-i_sick_H05	i	3	3	1	0.4581410884857178	0	0
v_cud_H06-a_cad_H07-a_cad_H04	v	1	1	1	0.4994020462036133	0	0
i_pick_H07-I_peak_H09-I_peak_H04	i	1	1	1	0.3265879154205322	0	0
v_puck_H05-a_lack_H04-a_lack_H08	v	1	1	1	2.7967450618743896	0	0
I_teak_H06-i_tick_H08-I_teak_H05	i	2	1	0	0.6451091766357422	3	0
i_did_H09-I_deed_H06-i_did_H08	I	2	2	1	0.48430490493774414	0	0
A_barn_H07-v_bun_H06-A_barn_H05	v	2	1	0	0.2491142749786377	2	0
v_bun_F09-v_bun_F04-A_barn_F08	A	3	3	1	0.41678476333618164	0	0
a_lack_F06-a_lack_F05-v_puck_F09	v	3	3	1	0.3074009418487549	0	0
I_peak_F05-I_peak_F07-i_pick_F09	i	3	1	0	0.8755018711090088	2	0
A_park_F05-A_park_F04-v_puck_F08	v	3	3	1	0.262528657913208	0	0
a_lack_H06-v_puck_H04-v_puck_H09	a	1	2	0	0.8492569923400879	2	0
I_seek_H09-i_sick_H04-I_seek_H07	i	2	2	1	0.1864020824432373	0	0
v_cud_F07-A_card_F04-A_card_F09	v	1	1	1	0.49539732933044434	0	0
i_tick_F08-i_tick_F05-I_teak_F04	I	3	3	1	0.08966922760009766	0	0

#TotalErreurs#11TempsTotal#3min 26sec
#00#Mon Feb 22 09:13:43 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
i_sick_H08-i_sick_H09-I_seek_H06	I	3	3	1	0.08962702751159668	0	0
I_teak_H06-I_teak_H05-i_tick_H09	i	3	3	1	0.3520321846008301	0	0
I_teak_F06-i_tick_F08-I_teak_F05	i	2	2	1	4.956335067749023	0	0
A_barn_F07-A_barn_F06-v_bun_F05	v	3	3	1	0.19652271270751953	0	2
v_bun_F04-a_ban_F05-a_ban_F06	v	1	1	1	0.5876920223236084	0	0
v_tut_H09-v_tut_H05-a_tat_H06	a	3	3	1	1.3130099773406982	0	0
a_cat_H04-v_cut_H08-a_cat_H07	v	2	2	1	0.29555201530456543	0	0
a_cad_H05-a_cad_H07-v_cud_H09	v	3	3	1	0.21206307411193848	0	0
I_deed_H04-I_deed_H05-i_did_H09	i	3	3	1	0.08526492118835449	0	0
A_barn_F07-v_bun_F06-A_barn_F05	v	2	2	1	0.32338595390319824	0	0
a_tat_F04-v_tut_F06-a_tat_F09	v	2	2	1	0.08218693733215332	0	0
i_kip_F07-I_keep_F04-I_keep_F05	i	1	1	1	0.8706676959991455	0	0
v_cut_H05-A_cart_H04-A_cart_H07	v	1	1	1	5.204468011856079	0	1
I_teak_F07-i_tick_F05-i_tick_F08	I	1	1	1	0.5825200080871582	0	0
v_bun_H09-v_bun_H04-A_barn_H08	A	3	2	0	1.182873249053955	3	1
a_cat_F04-v_cut_F08-a_cat_F07	v	2	2	1	0.3429291248321533	0	1
i_sick_F09-I_seek_F08-I_seek_F07	i	1	1	1	0.6566147804260254	0	0
v_tut_H08-a_tat_H09-a_tat_H04	v	1	1	1	0.4351029396057129	0	0
v_tut_F09-v_tut_F05-a_tat_F06	a	3	3	1	0.5755767822265625	0	0
a_cad_H07-v_cud_H09-v_cud_H05	a	1	1	1	1.8759028911590576	0	0
v_puck_H08-A_park_H06-A_park_H04	v	1	1	1	0.9908227920532227	0	0
A_cart_H09-A_cart_H04-v_cut_H09	v	3	3	1	0.42507100105285645	0	0
a_lack_H06-a_lack_H05-v_puck_H09	v	3	3	1	1.7496178150177002	0	2
I_keep_H06-i_kip_H07-I_keep_H05	i	2	2	1	0.6263008117675781	0	0
i_sick_H04-I_seek_H05-i_sick_H09	I	2	2	1	0.07126188278198242	0	0
v_bun_F09-a_ban_F05-v_bun_F07	a	2	2	1	0.5608093738555908	0	0
v_tut_F08-a_tat_F09-a_tat_F04	v	1	1	1	1.5289390087127686	0	0
i_tick_H08-i_tick_H05-I_teak_H04	I	3	3	1	0.9574441909790039	0	0
v_bun_F07-A_barn_F09-A_barn_F05	v	1	1	1	1.4015250205993652	0	0
A_card_H08-v_cud_H06-v_cud_H09	A	1	1	1	1.079770803451538	0	0

#TotalErreurs#3TempsTotal#3min 28sec
#00#Mon Feb 22 09:17:19 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
I_peak_F05-I_peak_F07-i_pick_F09	i	3	3	1	1.345487117767334	0	0
v_cut_H04-v_cut_H05-A_cart_H09	A	3	3	1	1.1466670036315918	0	0
a_lack_F06-v_puck_F04-v_puck_F09	a	1	1	1	1.0932300090789795	0	0
i_sick_F08-i_sick_F09-I_seek_F06	I	3	3	1	4.681174993515015	0	0
I_deed_H04-I_deed_H05-i_did_H09	i	3	3	1	2.209329843521118	0	0
v_bun_H04-a_ban_H05-a_ban_H06	v	1	3	0	0.7846720218658447	3	0
a_ban_H06-v_bun_H04-a_ban_H08	v	2	2	1	0.7737469673156738	0	1
a_lack_F06-a_lack_F05-v_puck_F09	v	3	3	1	0.5912408828735352	0	0
i_pick_H05-i_pick_H08-I_peak_H04	I	3	3	1	0.4096529483795166	0	0
I_deed_F04-I_deed_F05-i_did_F09	i	3	3	1	0.12317490577697754	0	0
v_cut_H05-A_cart_H04-A_cart_H07	v	1	1	1	0.487396240234375	0	0
v_puck_H09-A_park_H05-v_puck_H07	A	2	3	0	1.154670000076294	3	1
v_puck_F05-a_lack_F06-v_puck_F07	a	2	2	1	0.5091831684112549	0	0
v_cut_H05-A_cart_H09-v_cut_H04	A	2	2	1	1.3237690925598145	0	0
v_bun_H05-v_bun_H07-a_ban_H08	a	3	3	1	0.06752991676330566	0	0
v_cud_F06-a_cad_F07-a_cad_F04	v	1	1	1	0.6667892932891846	0	0
A_tart_H08-v_tut_H04-A_tart_H05	v	2	2	1	0.261066198348999	0	0
v_puck_F09-A_park_F05-v_puck_F07	A	2	2	1	0.4073319435119629	0	0
v_cud_H07-v_cud_H08-A_card_H09	A	3	3	1	0.6316840648651123	0	0
i_kip_H07-I_keep_H04-i_kip_H06	I	2	2	1	0.8058669567108154	0	0
I_keep_H05-I_keep_H08-i_kip_H04	i	3	3	1	0.4416677951812744	0	0
a_cad_H07-v_cud_H09-v_cud_H05	a	1	1	1	0.5911319255828857	0	0
I_peak_F04-i_pick_F09-I_peak_F06	i	2	2	1	0.45032787322998047	0	0
i_tick_H08-I_teak_H06-i_tick_H09	I	2	2	1	0.12589097023010254	0	0
v_puck_H08-A_park_H06-A_park_H04	v	1	1	1	0.526482105255127	0	0
i_kip_F07-I_keep_F04-i_kip_F06	I	2	2	1	0.38402795791625977	0	0
v_bun_H09-v_bun_H04-A_barn_H08	A	3	3	1	1.5103070735931396	0	0
i_pick_F09-I_peak_F08-i_pick_F07	I	2	2	1	0.5495128631591797	0	0
v_cud_H07-A_card_H04-A_card_H09	v	1	1	1	0.776486873626709	0	0
a_lack_H05-v_puck_H09-a_lack_H06	v	2	2	1	0.6440160274505615	0	0

#TotalErreurs#6TempsTotal#3min 5sec
#00#Sat Mar 06 09:53:12 2021#ListeOddity_2.txt
Vowel	Sound Files	Response	FirstResponse	Result	Response Time	NbErreurs	nbRepetitions
I_teak_F06-I_teak_F05-i_tick_F09	i	3	3	1	1.0269548892974854	0	1
a_ban_F09-v_bun_F06-v_bun_F07	a	1	1	1	0.8837392330169678	0	0
v_puck_H04-v_puck_H08-A_park_H06	A	3	3	1	0.7877087593078613	0	0
a_cad_F05-a_cad_F07-v_cud_F09	v	3	3	1	0.16922497749328613	0	0
v_cud_F09-A_card_F08-v_cud_F05	A	2	1	0	0.17908620834350586	2	0
v_cud_F07-v_cud_F08-A_card_F09	A	3	3	1	0.0695340633392334	0	0
