#Wed Feb 03 20:26:29 2021#ListeAX_a.txt#00
Sound File	Stimulus	Vowel	Response Time	NbErreurs	Repetitions
v_cut_F06-a_cat_F09	2	2	1	1.0410733222961426	0	0
v_putt_H08-a_pat_H04	2	2	1	0.385591983795166	0	0
a_cat_F06-a_cat_F09	1	1	1	0.818444013595581	0	0
a_pat_H05-v_putt_H06	2	2	1	0.5457892417907715	0	1
a_lack_F05-v_luck_F06	2	2	1	0.6142120361328125	0	0
a_cap_H05-v_cup_H07	2	2	1	0.592440128326416	0	0
a_ban_H04-a_ban_H07	1	1	1	0.03162193298339844	0	2
a_pat_H07-v_putt_H04	2	1	0	0.8939108848571777	1	1
a_back_H06-a_back_H04	1	1	1	2.9679150581359863	0	4
v_tut_H07-v_tut_H06	1	1	1	0.6285109519958496	0	0
v_tut_F09-v_tut_F07	1	1	1	0.31182408332824707	0	0
a_mat_H08-a_mat_H07	1	1	1	0.15603137016296387	0	0
v_cut_H06-a_cat_H09	2	2	1	0.2196207046508789	0	0
a_cad_F07-v_cud_F09	2	1	0	0.6591222286224365	1	0
a_ban_H07-v_bun_H09	2	2	1	0.496614933013916	0	0
a_pack_H06-a_pack_H05	1	2	0	0.03270077705383301	2	0
v_mutt_F04-a_mat_F07	2	2	1	0.5055460929870605	0	1
a_cat_F08-a_cat_F05	1	1	1	0.742516040802002	0	0
a_cap_F08-a_cap_F07	1	1	1	0.9016520977020264	0	2
v_cup_H04-a_cap_H05	2	2	1	0.5235021114349365	0	0
v_putt_H04-a_pat_H06	2	1	0	0.4200258255004883	1	0
v_bun_H08-a_ban_H06	2	2	1	0.6108870506286621	0	1
a_pat_F08-a_pat_F09	1	2	0	0.031249046325683594	1	0
a_ban_H09-v_bun_H05	2	1	0	0.38846516609191895	1	1
v_luck_F06-a_lack_F04	2	2	1	0.2251758575439453	0	0
a_cad_H08-a_cad_H06	1	2	0	0.18018627166748047	1	2
v_bun_F06-a_ban_F07	2	1	0	0.07774686813354492	1	0
v_tut_H08-a_tat_H05	2	2	1	0.6743910312652588	0	0
a_cat_F05-v_cut_F04	2	1	0	0.27881693840026855	1	0
a_mat_F08-a_mat_F07	1	1	1	0.6604959964752197	0	0

#TotalErreurs#10#TempsTotal#4min 3sec
