Sat Feb 13 16:51:58 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
I_bean_H07	bean	I	I	1.7022228989517316	0	1
i_lick_H09	lick	i	i	1.5894239274784923	0	0
A_part_H06	part	A	A	1.8294838895089924	0	0
v_putt_F06	putt	v	v	1.5660520564997569	0	0
a_lack_H08	lack	a	a	2.2761480978224427	0	0
I_bean_F04	bean	I	I	1.6209990491624922	0	0
A_bark_F08	bark	A	A	2.4829310863278806	0	0
v_putt_H08	putt	v	v	1.418657991453074	0	0
I_mean_H05	mean	I	I	1.8105351031990722	0	0
A_lark_F06	lark	A	A	1.969065003679134	0	0
A_part_F08	part	A	A	1.3008949283976108	0	0
I_cheap_H04	cheap	I	I	1.823849968262948	0	0
i_chip_F05	chip	i	i	1.4580299953231588	0	0
v_putt_H06	putt	v	v	1.5781939652515575	0	0
I_mean_F09	mean	I	I	1.3502500725444406	0	0
v_putt_H09	putt	v	v	1.421928119030781	0	0
i_bin_H05	bin	i	i	1.6516630090773106	0	0
A_carp_H04	carp	A	A	1.9032718985108659	0	0
i_bin_H04	bin	i	i	1.9399479964049533	0	0
v_luck_F08	luck	v	v	1.8434940818697214	0	0
I_leak_F08	leak	I	I	1.4295420666458085	0	0
A_bark_H06	bark	A	A	1.7953399076359347	0	0
a_back_F06	back	a	a	1.4892371068708599	0	0
v_buck_F06	buck	v	v	2.500810044934042	0	0
I_leak_H08	leak	I	I	1.4756839289329946	0	0
v_buck_H07	buck	v	v	1.5326620092382655	0	0
a_pat_F05	pat	a	a	1.5557150645181537	0	0
v_mutt_H04	mutt	v	v	1.355390005861409	0	0
I_cheap_F08	cheap	I	I	1.6998009292874485	0	0
A_lark_H06	lark	A	A	1.9640159059781581	0	0

#TotalErreurs#0#TempsTotal#1min 45sec
