Wed Feb 10 18:28:12 2021
Sound File	Stimulus	Vowel	FirstResponse	Response Time	NbErreurs	Repetitions
v_bun_H05	bun	v	v	1.5133841037750244	0	0
A_barn_H06	barn	A	A	1.5023798942565918	0	0
v_cud_H06	cud	v	v	2.4538471698760986	0	0
I_deed_F04	deed	I	I	1.6059668064117432	0	0
i_kip_F06	kip	i	i	2.2738471031188965	0	0
A_tart_H08	tart	A	A	1.5661678314208984	0	0
v_tut_F05	tut	v	a	0.2831997871398926	1	0
I_teak_H06	teak	I	I	1.816422939300537	0	0
v_cud_H07	cud	v	A	0.3155980110168457	2	0
A_tart_H09	tart	A	v	0.30056190490722656	1	0
A_cart_F04	cart	A	A	1.4641599655151367	0	0
i_pick_F07	pick	i	i	2.5066370964050293	0	0
I_teak_F06	teak	I	I	1.5399038791656494	0	0
I_deed_H05	deed	I	I	1.0592682361602783	0	0
A_card_H07	card	A	A	1.6258461475372314	0	0
A_cart_H04	cart	A	A	2.075693130493164	0	0
I_teak_H04	teak	I	I	3.8783769607543945	0	0
A_park_F04	park	A	A	1.7024319171905518	0	0
v_cud_H05	cud	v	v	2.0026450157165527	0	0
a_tat_H07	tat	a	a	3.2630410194396973	0	0
I_keep_H07	keep	I	I	1.9446871280670166	0	0
I_deed_H08	deed	I	I	1.1663031578063965	0	0
i_kip_H04	kip	i	i	1.6594460010528564	0	0
v_cut_H07	cut	v	v	1.6818139553070068	0	0
A_barn_F06	barn	A	A	1.3438520431518555	0	0
i_pick_F09	pick	i	i	2.39660906791687	0	0
v_bun_H04	bun	v	v	1.6895198822021484	0	0
a_pack_H04	pack	a	a	1.4163579940795898	0	0
A_cart_F06	cart	A	A	1.6494169235229492	0	0
a_cat_F09	cat	a	a	1.5463581085205078	0	0

#TotalErreurs#4#TempsTotal#1min 55sec
